thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
199,592,571,609,112,989
199,595,573,609,112,990
199,594,571,609,110,986
199,595,573,609,111,988
200,595,573,608,111,988
199,595,573,608,112,989
199,595,571,606,112,988
197,595,571,604,112,989
197,594,573,604,111,989
195,596,571,605,110,988
195,596,572,605,109,989
193,595,573,607,110,989
193,596,573,605,110,989
192,596,574,605,110,989
194,596,574,605,111,989
195,595,575,606,110,988
195,596,574,606,110,990
196,596,573,608,111,989
196,594,572,609,111,990
196,594,571,606,112,988
196,594,570,603,111,988
196,593,569,602,111,989
195,595,568,604,112,989
194,594,565,605,110,989
192,594,561,602,108,988
193,593,556,602,110,988
193,590,553,600,109,985
190,588,546,601,110,981
191,588,543,600,110,984
191,588,536,600,111,984
188,586,530,600,111,984
188,583,512,599,111,983
187,581,495,598,111,982
182,582,486,597,112,981
183,585,472,597,112,981
182,583,466,598,112,981
184,583,457,596,111,981
184,583,452,597,111,980
186,586,444,594,112,979
187,582,438,594,113,978
186,583,429,593,113,974
184,580,425,590,112,977
184,581,428,592,112,976
185,580,428,591,112,976
186,582,429,594,113,978
184,586,429,594,112,977
186,582,426,592,112,977
186,587,419,592,112,976
185,586,405,594,112,975
186,584,399,592,113,973
186,582,388,589,111,972
186,580,377,589,112,968
187,580,360,591,112,968
187,575,354,590,112,969
186,577,343,591,113,968
187,577,349,593,112,967
187,577,335,593,113,968
187,577,332,595,114,968
188,578,329,594,114,968
187,578,328,595,114,966
188,578,315,594,114,966
188,576,308,594,114,965
187,577,295,591,114,965
185,575,285,587,113,961
182,576,278,587,114,961
179,576,275,586,114,962
178,577,276,584,114,962
173,578,269,585,113,961
176,579,267,583,114,962
175,577,268,582,113,960
176,578,266,579,113,959
177,577,267,579,112,958
174,579,267,578,112,959
173,579,265,578,113,959
174,581,271,577,112,961
171,581,273,577,113,962
168,582,275,578,112,962
171,582,279,577,111,963
167,583,281,576,110,963
163,584,284,578,111,966
163,585,285,577,110,967
161,588,289,577,110,969
164,588,289,579,109,972
164,590,288,581,108,973
162,590,285,582,110,977
159,592,294,585,111,979
160,595,293,585,109,980
159,596,300,581,109,981
157,598,309,586,108,981
154,600,310,587,108,983
156,600,318,590,110,983
154,600,321,588,107,982
157,601,331,590,110,982
155,602,338,594,108,985
154,602,339,595,111,983
153,600,342,596,111,984
154,602,347,596,111,986
154,602,352,597,110,986
151,606,353,598,108,988
151,605,361,602,108,986
153,604,358,600,110,987
153,605,360,600,109,986
152,604,366,603,110,988
153,605,366,605,109,991
154,606,366,606,109,991
155,606,366,607,107,989
156,605,364,604,107,991
154,603,370,607,108,989
153,603,366,605,108,989
151,603,368,607,107,988
150,602,370,607,106,987
150,600,372,607,106,986
149,602,372,609,105,986
149,603,373,609,103,987
147,602,369,609,105,988
147,605,372,610,104,988
148,603,376,611,105,989
149,603,374,612,103,987
148,604,379,613,102,989
151,605,380,614,103,990
153,604,378,613,103,990
151,602,379,614,103,989
152,605,378,616,103,990
152,605,380,618,104,991
151,604,374,614,105,991
151,603,380,616,105,991
153,602,383,618,105,991
154,604,382,619,106,994
155,604,378,617,107,990
156,604,380,619,107,992
157,603,383,619,107,993
159,605,383,621,107,992
161,606,383,622,108,992
161,605,384,621,108,992
160,605,386,622,109,992
161,607,386,622,111,993
161,606,384,622,108,994
161,605,387,624,110,993
161,606,388,622,110,993
162,604,387,622,110,993
163,604,388,623,111,994
164,605,389,622,111,993
164,605,390,622,109,994
164,606,388,621,111,995
164,606,388,621,112,995
165,606,391,622,111,994
165,605,391,622,111,994
166,605,391,623,112,995
167,605,391,623,112,994
168,606,390,624,113,994
168,605,392,624,114,994
168,605,392,623,113,994
169,605,394,624,114,994
170,605,395,625,114,994
171,604,396,624,114,994
173,603,396,625,114,994
173,603,397,624,115,994
175,603,397,624,113,995
172,604,397,625,114,994
174,605,398,625,114,995
176,605,397,624,115,995
175,607,395,626,114,995
174,606,397,627,114,994
175,604,396,626,115,995
175,603,397,626,115,994
176,602,395,626,116,994
177,602,396,625,116,995
179,602,395,625,115,995
178,600,396,625,115,992
178,602,397,623,114,994
180,601,397,623,116,994
181,601,396,624,115,994
182,601,396,623,114,994
182,599,396,623,115,995
180,601,397,623,114,995
180,601,397,622,116,995
180,599,396,622,115,995
180,600,397,621,116,994
183,601,397,622,115,995
186,601,396,622,116,994
186,602,397,622,116,995
187,601,397,622,116,994
187,602,397,624,116,994
187,600,396,623,116,994
188,598,397,622,116,994
190,598,396,622,116,993
190,598,394,622,116,994
189,596,395,623,116,992
191,595,395,624,116,992
189,594,394,623,117,993
190,592,394,621,116,992
194,592,392,622,116,991
194,591,391,622,116,990
194,588,390,622,116,990
196,587,391,622,116,990
197,584,389,620,117,990
198,587,390,621,115,991
206,584,386,616,115,989
209,583,387,617,115,987
210,580,386,619,115,990
211,580,385,620,116,992
214,579,387,619,116,991
216,577,386,618,115,991
225,578,387,620,116,990
222,577,387,620,116,990
228,577,387,620,117,990
228,578,387,621,117,991
234,576,387,620,117,991
232,575,387,620,117,991
236,575,386,620,117,990
239,574,387,621,116,990
241,571,386,620,117,989
241,571,383,617,117,989
233,575,387,619,117,990
232,575,387,620,117,990
235,576,389,620,118,990
237,576,388,622,118,990
240,576,389,623,120,990
241,577,390,623,118,990
241,575,390,622,119,989
241,575,387,622,119,986
240,577,390,623,118,990
241,578,389,624,119,991
241,580,390,623,120,990
241,580,389,623,119,990
241,579,388,623,121,990
242,580,388,624,121,991
241,580,391,623,120,991
242,580,389,624,120,991
243,580,389,623,121,991
244,580,391,623,118,994
243,582,391,623,120,993
242,580,393,624,118,993
243,582,394,625,119,994
244,582,394,625,119,994
244,582,395,624,121,994
245,581,395,624,121,994
245,582,396,625,121,993
246,582,396,625,121,993
246,582,396,625,122,993
247,583,397,625,121,994
247,583,397,624,122,993
248,583,398,624,121,992
248,583,397,625,123,993
249,583,397,625,123,993
248,582,396,626,124,994
248,583,397,626,123,993
248,580,397,627,123,993
250,580,398,627,123,993
249,578,396,627,123,993
249,577,397,625,124,993
249,577,397,623,123,992
247,577,398,622,124,992
246,576,398,621,125,993
247,575,397,621,123,991
247,574,396,620,125,991
248,574,396,622,126,992
248,575,397,623,125,995
249,575,396,622,124,992
248,575,395,621,126,992
248,575,397,621,126,993
248,575,398,621,127,993
249,574,399,622,126,993
249,574,399,622,127,993
250,575,397,625,127,994
250,574,397,625,127,993
250,575,398,626,129,993
251,577,398,627,129,993
252,577,398,626,129,993
250,577,400,626,131,993
250,577,398,626,130,993
250,577,400,626,130,993
249,578,401,626,130,993
249,577,401,627,131,994
248,579,398,627,131,993
248,579,400,627,132,993
249,577,400,628,132,992
249,577,398,627,132,994
248,578,398,629,132,993
248,577,398,628,132,993
249,578,397,628,132,993
249,578,397,627,132,993
248,578,395,628,132,993
248,578,395,629,132,993
248,577,397,628,131,993
249,578,396,628,132,993
250,576,397,628,132,993
250,578,396,628,131,992
250,578,395,628,131,992
249,578,394,628,132,992
250,579,394,629,132,993
249,578,394,629,132,993
249,580,395,629,132,992
248,579,395,629,133,992
248,580,394,628,133,992
249,579,396,628,133,992
248,581,396,629,132,992
248,580,396,629,133,991
248,580,395,629,133,993
248,579,395,630,132,991
247,580,393,629,132,991
247,578,391,629,132,991
248,580,394,629,132,991
248,579,396,629,133,991
248,580,395,629,132,991
247,579,395,629,133,990
246,580,395,628,133,991
246,580,394,629,133,990
245,580,394,628,132,990
245,580,394,630,131,990
244,579,394,629,133,990
245,579,393,629,133,990
243,579,392,629,134,990
244,580,394,630,133,991
243,580,393,629,133,990
243,579,393,630,134,989
243,581,392,630,134,991
243,579,393,630,134,990
243,580,392,631,133,990
243,580,391,631,134,990
243,580,391,631,133,991
244,580,392,631,134,990
244,580,393,631,134,989
244,580,392,631,134,990
244,580,392,631,135,991
245,580,393,631,134,990
244,581,392,632,135,991
243,581,393,630,135,990
244,580,393,631,135,991
244,580,393,632,135,991
245,581,394,631,135,990
245,580,395,631,134,991
245,581,395,632,134,992
245,582,395,632,134,991
244,581,396,632,134,991
244,582,395,632,134,991
244,582,395,632,134,990
244,582,396,632,134,992
245,581,396,632,134,991
245,582,396,631,134,991
245,582,397,632,134,991
244,582,396,631,135,991
244,583,398,631,134,991
244,582,398,631,134,991
244,582,397,631,134,989
243,582,397,629,134,990
241,582,397,631,134,990
242,581,396,630,135,990
242,582,396,632,134,991
241,581,395,631,134,989
241,581,394,631,135,991
239,582,395,630,135,991
240,581,395,631,135,991
239,582,396,632,135,991
239,581,396,631,134,990
240,581,396,631,135,991
240,580,396,631,136,991
240,579,396,631,135,991
239,581,395,630,135,991
240,581,395,631,136,991
239,581,394,631,135,990
239,581,394,631,135,991
239,581,395,630,135,991
238,581,395,631,136,991
238,580,395,631,135,990
236,581,396,631,135,992
236,581,395,630,135,990
236,579,394,630,135,991
234,579,393,630,134,990
231,579,393,630,135,990
232,578,394,630,136,990
231,578,393,631,135,991
232,580,394,631,135,991
233,579,394,632,135,991
233,579,394,631,136,991
233,580,394,631,136,991
233,580,394,632,136,991
234,580,394,631,135,991
234,580,395,631,135,991
233,581,394,631,135,991
233,581,394,633,135,991
233,580,395,632,136,991
234,581,395,633,135,991
233,581,395,632,135,991
233,581,394,631,135,991
233,581,394,633,136,991
233,581,395,633,136,991
233,581,395,633,135,991
233,581,396,633,136,992
233,582,396,633,136,992
232,582,395,634,136,991
233,582,396,633,135,991
233,582,396,633,136,992
232,582,396,633,136,991
232,581,395,633,137,991
232,581,395,633,136,990
232,580,395,633,137,990
232,580,394,633,136,990
232,580,394,633,136,990
232,580,392,632,136,990
232,580,390,633,136,990
232,580,392,632,136,990
232,580,391,632,136,991
231,580,391,633,137,991
231,580,390,634,136,990
232,579,391,633,137,990
230,580,390,633,136,991
230,579,392,634,136,990
230,579,390,633,137,990
231,579,390,635,137,990
232,579,389,634,138,990
232,579,388,634,138,989
233,579,390,634,138,989
231,579,389,634,137,989
231,579,390,633,138,990
231,578,391,632,138,990
230,579,391,634,138,990
231,578,391,633,138,990
232,579,391,633,138,990
231,579,391,634,138,989
232,579,392,634,138,989
233,578,389,633,138,990
233,578,389,633,138,990
232,578,390,634,138,990
233,579,392,634,138,990
233,579,393,634,137,989
234,579,393,634,138,989
234,578,393,634,138,989
234,579,394,634,137,989
233,580,393,636,137,988
233,580,393,634,138,990
233,578,392,635,137,990
233,580,392,635,137,990
233,578,388,635,138,987
232,578,387,634,137,989
232,578,386,634,138,988
233,576,387,633,137,988
231,575,389,633,137,988
231,575,388,633,137,988
230,575,389,633,137,988
230,576,388,632,137,987
231,576,385,633,137,985
231,575,383,632,137,988
231,575,383,632,137,987
230,574,382,632,137,987
232,575,381,633,137,987
232,575,381,633,137,987
232,575,384,634,137,987
233,574,384,634,137,987
234,575,385,634,138,987
233,576,384,633,138,988
233,575,384,634,138,987
234,575,385,633,137,987
234,574,386,633,138,987
234,574,386,632,138,988
235,575,386,633,138,987
235,573,385,634,138,988
235,573,386,634,139,987
235,573,386,634,139,987
235,573,384,636,139,988
235,573,384,635,138,987
236,571,384,635,139,987
235,571,385,635,140,987
236,569,385,634,139,987
236,569,384,633,139,986
237,568,385,634,139,986
236,568,385,634,140,985
236,567,384,635,140,986
237,568,383,634,140,986
236,566,385,635,140,986
236,567,385,634,140,985
236,568,384,635,139,985
236,568,382,634,138,985
237,567,380,634,139,984
237,568,381,635,140,985
236,568,380,635,140,985
237,568,380,636,139,985
236,568,378,636,140,985
237,568,380,637,140,985
237,568,379,636,140,985
237,569,379,636,140,986
237,569,379,635,140,985
237,569,380,637,141,985
237,570,381,637,140,985
237,570,381,637,140,985
237,569,381,637,140,985
237,570,382,638,140,985
238,570,382,636,140,986
237,572,382,636,141,985
238,572,383,637,140,985
237,571,384,638,140,985
237,572,382,637,141,985
237,573,382,637,140,985
236,573,383,637,140,987
237,573,381,637,140,985
237,572,381,637,140,986
237,573,382,637,140,985
237,571,382,636,140,986
235,572,382,636,140,984
237,572,381,635,140,985
236,571,381,636,140,985
236,572,381,634,139,985
237,571,380,633,140,982
235,570,379,633,140,984
235,570,380,632,139,983
233,568,379,631,139,983
233,569,379,631,138,984
233,569,381,632,138,984
232,569,379,631,139,984
233,568,379,632,139,984
232,569,380,631,139,984
233,568,382,633,138,984
233,569,381,633,139,984
233,569,380,633,139,986
232,570,383,633,139,986
234,570,383,634,139,985
234,570,383,634,139,985
233,570,383,633,138,985
233,570,385,633,138,984
233,570,384,633,139,985
233,570,382,633,139,984
232,570,383,634,138,985
233,569,384,633,139,984
232,570,382,634,139,984
233,570,382,633,140,985
232,570,383,633,140,986
233,570,384,634,140,985
232,571,383,634,140,984
232,570,384,635,140,985
233,570,383,634,140,985
232,571,384,635,140,985
232,571,384,635,141,985
232,572,385,634,139,985
232,572,384,635,140,986
232,571,383,636,140,985
232,572,385,635,139,986
233,572,385,635,139,985
233,573,384,634,140,985
233,572,384,633,139,985
232,572,384,634,140,986
233,571,384,634,139,985
233,571,384,633,140,986
232,571,385,634,138,986
232,571,383,633,139,986
232,572,383,634,139,985
232,572,383,634,138,985
232,572,383,633,139,984
232,572,384,633,138,985
232,573,382,632,138,985
233,572,383,633,138,985
232,573,382,632,138,985
232,573,383,633,138,985
232,573,384,633,139,985
232,573,383,632,138,985
232,573,384,633,139,985
232,574,383,633,138,985
232,573,384,634,137,985
234,573,384,634,137,985
234,573,384,635,137,985
234,574,386,635,139,985
234,574,386,635,138,986
235,574,386,635,138,987
235,573,386,635,138,986
235,574,386,635,138,985
234,574,387,636,137,985
235,574,386,636,138,987
234,573,386,636,138,985
234,574,385,636,137,987
235,574,386,635,138,986
235,575,388,635,139,986
235,574,387,636,137,984
235,574,388,635,139,985
235,573,389,635,138,985
235,573,390,636,139,985
234,574,388,636,137,985
235,574,389,636,138,984
235,574,390,636,138,985
236,574,389,635,138,984
235,575,389,635,138,985
236,574,389,635,138,985
235,574,389,635,138,984
235,574,388,635,138,984
235,574,388,635,138,985
235,575,388,635,137,985
236,574,388,634,139,985
235,574,386,634,139,984
234,573,388,635,138,984
234,572,388,634,138,984
235,571,388,633,138,984
233,570,387,633,138,984
233,569,387,632,138,983
233,566,387,632,139,984
233,566,386,632,138,984
232,566,386,630,138,983
231,564,385,630,138,983
231,564,385,630,138,983
230,563,385,631,138,984
231,562,386,631,138,984
231,563,386,631,138,984
232,563,386,631,138,984
232,563,387,631,138,984
232,564,387,631,139,985
233,564,388,630,139,985
234,564,389,631,139,985
233,565,388,631,139,985
233,565,389,632,139,985
234,564,389,632,138,985
233,565,389,630,138,985
233,565,389,629,139,984
233,565,391,630,139,985
234,565,390,630,139,985
235,565,391,630,139,985
234,566,391,630,139,985
233,566,392,630,139,986
234,566,392,630,138,985
234,566,393,630,139,986
235,566,392,629,138,985
233,565,393,630,139,985
234,566,393,630,139,985
233,566,392,629,139,986
231,566,393,630,138,985
230,566,393,630,139,986
230,566,393,630,139,985
230,567,393,630,139,986
229,567,393,630,139,985
229,567,393,630,139,985
230,567,393,631,139,985
231,568,393,630,139,985
230,568,394,630,139,985
229,568,393,631,139,985
230,568,394,632,139,985
229,568,394,631,138,986
229,568,394,630,139,986
228,568,394,630,140,987
228,568,393,631,140,986
229,569,394,630,139,986
228,569,394,629,138,986
227,570,392,630,139,986
